ID;Label;REG;Entidad_ID;Nivel;Census-Level;year;START_;END_;Fecha_Dato;Nota;Dato-tipo;Fuente;Población;Blancos;Indios;Indefinidos;Mestizos;Castas;Blancos-rel;Indios-rel;Indefinidos-rel;Mestizos-rel;Castas-rel;Esclavos;Esclavos-rel;Vecinos-doc;Familias-doc;Total-doc;Eclesiasticos-t-doc;Blancos-t-doc;Indios-t-doc;Indefinidos-doc;Mestizos-t-doc;Castas-t-doc;Negros-t-doc;Esclavos-t-doc;Eclesiasticos-m-doc;Eclesiasticos-f-doc;Blancos-m-doc;Blancos-f-doc;Indios-m-doc;Indios-f-doc;Indefinidos-m-doc;Indefinidos-f-doc;Mestizos-m-doc;Mestizos-f-doc;Castas-m-doc;Castas-f-doc;Negros-m-doc;Negros-f-doc;Esclavos-m-doc;Esclavos-f-doc;Blancos-m-cas-doc;Blancos-m-sol-doc;Blancos-m-men-doc;Blancos-f-cas-doc;Blancos-f-sol-doc;Blancos-f-men-doc;Indios-m-cas-doc;Indios-m-sol-doc;Indios-m-men-doc;Indios-f-cas-doc;Indios-f-sol-doc;Indios-f-men-doc;Indefinido-m-cas;Indefinido-m-sol;Indefinido-m-men;Indefinido-f-cas;Indefinido-f-sol;Indefinido-f-men;Mestizos-m-cas-doc;Mestizos-m-sol-doc;Mestizos-m-men-doc;Mestizos-f-cas-doc;Mestizos-f-sol-doc;Mestizos-f-men-doc;Castas-m-cas-doc;Castas-m-sol-doc;Castas-m-men-doc;Castas-f-cas-doc;Castas-f-sol-doc;Castas-f-men-doc;Negros-m-cas-doc;Negros-m-sol-doc;Negros-m-men-doc;Negros-f-sol-doc;Negros-f-cas-doc;Negros-f-men-doc;Esclavos-m-cas-doc;Esclavos-m-sol-doc;Esclavos-m-men-doc;Esclavos-f-cas-doc;Esclavos-f-sol-doc;Esclavos-f-men-doc;Blancos-m-viudos;Blancos-f-viudos;Indios-m-viudos;Indios-f-viudos;Indefinido-m-viudos;Indefinido-f-viudos;Mestizos-m-viudos;Mestizos-f-viudos;Castas-m-viudos;Castas-f-viudos;Negros-m-viudos;Negros-f-viudos;Esclavos-m-viudos;Esclavos-f-viudos;Tributarios
340;Fuerte;NES;JUGDSSEF;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;7987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Maloya;NES;JUGDSSMY;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;1904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Rosario;NES;JUGDSSRO;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;Sinaloa;NES;JUGDSSSI;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;9573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;Intendencia de Arizpe;NES;PRGDSS00;Intendencia;40;1790;1790;1793;1790-1793;;suma-de-parciales;revillagigedo;93367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;Charcas;NES;JUNESLCH;Jurisdiccion;30;1786;1790;1793;1790-1793;Probablemente se refiere al territorio que tenía para 1786.;;revillagigedo;38782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;Valles;NES;JUNESLVA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;30753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;San Luis Potosi;NES;JUNESLSL;Jurisdiccion;30;1786;1790;1793;1790-1793;Incluye Venado y La Hedionda! Además, parece que el dato incluye todo el territorio antiguo de la Alcaldía mayor, inclusive Guadalzcázar.;original;revillagigedo;21571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;Nuevo Santander;NES;PRGDNS00;Provincia_menor;34;1790;1790;1793;1790-1793;;original;revillagigedo;34029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;Bacalar;NES;JUNEYUBC;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;2480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;Beneficios Altos;NES;JUNEYUBA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;28299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;Beneficios Bajos;NES;JUNEYUBB;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;25182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;Camino Real Alto;NES;JUNEYURA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;31521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;Camino Real Bajo;NES;JUNEYURB;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;29787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Campeche;NES;JUNEYUCA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;18755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;Costa;NES;JUNEYULC;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;43998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;Laguna de Terminos;NES;JUNECNCA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;2765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;Merida;NES;JUNEYUME;Jurisdiccion;30;1790;1790;1793;1790-1793;En otro cuadro se indican 27830 habitantes (3412 esp., 14752 indios, 9666 castas);original;revillagigedo;30565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;Sahcabchen;NES;JUNEYUSA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;6503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;Sierra;NES;JUNEYULS;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;68142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;Tabasco;NES;JUNETBTB;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;30640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;Tizimin;NES;JUNEYUTI;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;15035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;Valladolid;NES;JUNEYUVA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;22783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;Bolonchen Cauich;NES;JUNEYUBO;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;7567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;Intendencia de Yucatán;NES;PRNEYU00;Intendencia;40;1790;1790;1793;1790-1793;;suma-de-parciales;revillagigedo;364022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Acaponeta;GDJ;JUGDGDAC;Jurisdiccion;30;1790;1790;1793;1790-1793;Se trata de un cálculo del autor;residuo;revillagigedo;27800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;Ahuacatlan;GDJ;JUGDGDAH;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;3233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;Ahualulco y Etzatlan;GDJ;JUGDGDET;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;10714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;Autlan;GDJ;JUGDGDAU;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;16774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;Bolaños;GDJ;JUGDGDBO;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Colima;GDJ;JUGDGDCO;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;8574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;Guachinango;GDJ;JUGDGDGN;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;10443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Hostotipaquillo;GDJ;JUGDGDHQ;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;Juchipila;GDJ;JUGDGDJU;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;21767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;La Barca;GDJ;JUGDGDLB;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;33037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;San Sebastian;GDJ;JUGDGDHC;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;Cuquio;GDJ;JUGDGDCU;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;4191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;Santa Maria del Oro;GDJ;JUGDGDSM;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;3868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;Lagos;GDJ;JUGDGDLA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;37048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;Sayula;GDJ;JUGDGDSY;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;47460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;Sentispac;GDJ;JUGDGDSE;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;1827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;Tequila;GDJ;JUGDGDTQ;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;4417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;Tepatitlan;GDJ;JUGDGDTT;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;10488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;Tepic;GDJ;JUGDGDTE;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;Tlajomulco;GDJ;JUGDGDTL;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;Tomatlan;GDJ;JUGDGDTO;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;noticia-guadalajara;4198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;Tonala;GDJ;JUGDGDTN;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;Tuxcacuesco;GDJ;JUGDGDTU;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;noticia-guadalajara;7618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;Zapotlan el Grande;GDJ;JUGDGDZA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;21092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;Guadalajara;GDJ;JUGDGDGD;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;24249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;La Barranca;GDJ;JUGDGDSC;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;noticia-guadalajara;3923;430;3083;0;0;410;10,96;78,59;0,00;0,00;10,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;Tala;GDJ;JUGDGDTA;Jurisdiccion;30;1790;1790;1793;1790-1793;En el cuadro original, se confunde con Xala;original;revillagigedo;3497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Aguascalientes;GDJ;JUGDGDAG;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;12246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;Intendencia de  Guadalajara;GDJ;PRGDGD00;Intendencia;40;1790;1790;1793;1790-1793;La cifra de Humboldt es mucho más alta: 513366!;original;revillagigedo;347081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Batopilas;GDJ;JUGDDUBP;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;7874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;Cerro Gordo;GDJ;JUGDDUCG;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;1729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;Chihuahua;GDJ;JUGDDUCH;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;10416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;Cienega de los Olivos;GDJ;JUGDDUCI;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;10094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;Conchos;GDJ;JUGDDUCS;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;1038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;Cosiguriachi;GDJ;JUGDDUCR;Jurisdiccion;30;1790;1790;1793;1790-1793;Incluye Basuchil y Papigochic.;original;revillagigedo;10752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;Cuencame;GDJ;JUGDDUCM;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;6590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Durango;GDJ;JUGDDUDU;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;11122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;El Gallo;GDJ;JUGDDUEG;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Guanacevi;GDJ;JUGDDUGC;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;2317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;Guajoquilla;GDJ;JUGDDUGQ;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;1829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;Guarisamey;GDJ;JUGDDUGM;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;3816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;Mapimi;GDJ;JUGDDUMA;Jurisdiccion;30;1790;1790;1793;1790-1793;En otro cuadro, se indican 2396 almas, de las que hay 329 españoles, 555 indios y 1512 castas.;original;revillagigedo;1705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;Mezquital;GDJ;JUGDDUME;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;2814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;Nombre de Dios;GDJ;JUGDDUND;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;7528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;Papasquiaro;GDJ;JUGDDUPP;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;Parral;GDJ;JUGDDUPL;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;5193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;Real del Oro;GDJ;JUGDDURO;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;4663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;San Andres de la Sierra;GDJ;JUGDDUSA;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;2719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;San Bartolome;GDJ;JUGDDUVB;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;7504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;San Buenaventura;GDJ;JUGDDUBV;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;Santa Barbara;GDJ;JUGDDUBB;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;11226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;Cianori;GDJ;JUGDDUCN;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;1186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;San Juan del Rio;GDJ;JUGDDUJR;Jurisdiccion;30;1790;1790;1793;1790-1793;;original;revillagigedo;3712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;Intendencia de Durango;GDJ;PRGDDU00;Intendencia;40;1790;1790;1793;1790-1793;La cifra de Humboldt es de 125918.;suma-de-parciales;revillagigedo;122386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;San Diego;GDJ;PTNECLSD;Partido;20;1790;1790;1793;1790-1793;;original;revillagigedo;2957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
