ID;Label;GZ_ID;Contexto-Sup1;Contexto-Sup2;Contexto-Sup3;Contexto-Sup4;REG;Curatos;Anexos;Nucleos;Alcance-tipo;START_;END_;Fecha_Dato;Dato-tipo;Fuente;SUMAS;Nota;Total;Blancos;Indios;Mestizos;Castas;Indefinidos;Blancos-rel;Indios-rel;Mestizos-rel;Castas-rel;Indefinidos-rel;Esclavos;Esclavos-rel;Vecinos-doc;Tributarios-doc;Familias-doc;Total-doc;Eclesiasticos-t-doc;Blancos-t-doc;Indefinidos-t-doc;Indios-t-doc;Mestizos-t-doc;Castas-t-doc;Negros-t-doc;Esclavos-t-doc;Eclesiásticos-m-doc;Eclesiásticos-f-doc;Blancos-m-doc;Blancos-f-doc;Indefinidos-m-doc;Indefinidos-f-doc;Indios-m-doc;Indios-f-doc;Mestizos-m-doc;Mestizos-f-doc;Castas-m-doc;Castas-f-doc;Negros-m-doc;Negros-f-doc;Esclavos-m-doc;Esclavos-f-doc;Blancos-m-cas-doc;Blancos-m-sol-doc;Blancos-m-men-doc;Blancos-f-cas-doc;Blancos-f-sol-doc;Blancos-f-men-doc;Indios-m-cas-doc;Indios-m-sol-doc;Indios-m-men-doc;Indios-f-cas-doc;Indios-f-sol-doc;Indios-f-men-doc;Indefinido-m-cas;Indefinido-m-sol;Indefinido-m-men;Indefinido-f-cas;Indefinido-f-sol;Indefinido-f-men;Mestizos-m-cas-doc;Mestizos-m-sol-doc;Mestizos-m-men-doc;Mestizos-f-cas-doc;Mestizos-f-sol-doc;Mestizos-f-men-doc;Castas-m-cas-doc;Castas-m-sol-doc;Castas-m-men-doc;Castas-f-cas-doc;Castas-f-sol-doc;Castas-f-men-doc;Negros-m-cas-doc;Negros-m-sol-doc;Negros-m-men-doc;Negros-f-cas-doc;Negros-f-sol-doc;Negros-f-men-doc;Esclavos-m-cas-doc;Esclavos-m-sol-doc;Esclavos-m-men-doc;Esclavos-f-cas-doc;Esclavos-f-sol-doc;Esclavos-f-men-doc;Blancos-m-viudos;Blancos-f-viudos;Indios-m-viudos;Indios-f-viudos;Mestizos-m-viudos;Mestizos-f-viudos;Castas-m-viudos;Castas-f-viudos;Negros-m-viudos;Negros-f-viudos;Esclavos-m-viudos;Esclavos-f-viudos;Indefinido-m-viudos;Indefinido-f-viudos;Casas-doc;Familias-Blancos;Familias-Indios;Fam-Indefinidos;Fam-Mestizos;Fam-Castas;Fam-Negros;Fam-Esclavos;Etnia principal;Etnias
6155;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1731;1731;1731;original;jackson-paraguay;No;;6149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6156;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1733;1733;1733;original;jackson-paraguay;No;;5619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6157;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1735;1735;1735;original;jackson-paraguay;No;;5305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6158;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1736;1736;1736;original;jackson-paraguay;No;;4445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6159;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1738;1738;1738;original;jackson-paraguay;No;;4327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6160;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1739;1739;1739;original;jackson-paraguay;No;;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6161;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1740;1740;1740;original;jackson-paraguay;No;;2308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6162;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1741;1741;1741;original;jackson-paraguay;No;;2432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6163;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1744;1744;1744;original;jackson-paraguay;No;;2868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6164;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1745;1745;1745;original;jackson-paraguay;No;;2968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6165;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1750;1750;1750;original;jackson-paraguay;No;;3037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6166;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1753;1753;1753;original;jackson-paraguay;No;;4245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6167;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1756;1756;1756;original;jackson-paraguay;No;;3828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6168;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1759;1759;1759;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6169;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1764;1764;1764;original;jackson-paraguay;No;;3575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6170;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1767;1767;1767;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6171;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1768;1768;1768;original;jackson-paraguay;No;;3500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6172;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1772;1772;1772;original;jackson-paraguay;No;;3420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6173;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1783;1783;1783;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6174;San Luis;9000189;;San Miguel;Misiones;;RPL;;;;Nucleo;1785;1785;1785;original;jackson-paraguay;No;;3500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6175;San Luis;9000189;;;Misiones;;RPL;;;;Nucleo;1793;1793;1793;original;jackson-paraguay;No;;3312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6176;San Luis;9000189;;;Misiones;;RPL;;;;Nucleo;1800;1801;1801;original;jackson-paraguay;No;;2776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6177;San Luis;9000189;;;Misiones;;RPL;;;;Nucleo;1802;1802;1802;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6178;San Nicolás;9000190;;San Miguel;Misiones;Intendencia de Buenos Aires;RPL;;;;Nucleo;1795;1800;1795-1800;original;azara;No;;3667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6179;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1702;1702;1702;original;jackson-paraguay;No;;4090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6180;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1724;1724;1724;original;jackson-paraguay;No;;6667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6181;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1731;1731;1731;original;jackson-paraguay;No;;7690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6182;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1733;1733;1733;original;jackson-paraguay;No;;7415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6183;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1735;1735;1735;original;jackson-paraguay;No;;6986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6184;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1736;1736;1736;original;jackson-paraguay;No;;6104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6185;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1738;1738;1738;original;jackson-paraguay;No;;5071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6186;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1739;1739;1739;original;jackson-paraguay;No;;1772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6187;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1740;1740;1740;original;jackson-paraguay;No;;2194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6188;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1741;1741;1741;original;jackson-paraguay;No;;2279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6189;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1744;1744;1744;original;jackson-paraguay;No;;3107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6190;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1745;1745;1745;original;jackson-paraguay;No;;3530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6191;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1750;1750;1750;original;jackson-paraguay;No;;4255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6192;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1753;1753;1753;original;jackson-paraguay;No;;4245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6193;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1756;1756;1756;original;jackson-paraguay;No;;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6194;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1759;1759;1759;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6195;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1764;1764;1764;original;jackson-paraguay;No;;3925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6196;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1767;1767;1767;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6197;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1768;1768;1768;original;jackson-paraguay;No;;4194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6198;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1772;1772;1772;original;jackson-paraguay;No;;3741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6199;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1783;1783;1783;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6200;San Nicolás;9000190;;San Miguel;Misiones;;RPL;;;;Nucleo;1785;1785;1785;original;jackson-paraguay;No;;3667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6201;San Nicolás;9000190;;;Misiones;;RPL;;;;Nucleo;1793;1793;1793;original;jackson-paraguay;No;;2984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6202;San Nicolás;9000190;;;Misiones;;RPL;;;;Nucleo;1800;1801;1801;original;jackson-paraguay;No;;2406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6203;San Nicolás;9000190;;;Misiones;;RPL;;;;Nucleo;1802;1802;1802;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6204;La Cruz;9000191;;Yapeyú;Misiones;Intendencia de Buenos Aires;RPL;;;;Nucleo;1795;1800;1795-1800;original;azara;No;;2500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6205;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1702;1702;1702;original;jackson-paraguay;No;;3851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6206;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1724;1724;1724;original;jackson-paraguay;No;;3615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6207;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1731;1731;1731;original;jackson-paraguay;No;;4573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6208;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1733;1733;1733;original;jackson-paraguay;No;;4345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6209;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1735;1735;1735;original;jackson-paraguay;No;;4372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6210;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1736;1736;1736;original;jackson-paraguay;No;;4304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6211;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1738;1738;1738;original;jackson-paraguay;No;;3853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6212;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1739;1739;1739;original;jackson-paraguay;No;;2167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6213;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1740;1740;1740;original;jackson-paraguay;No;;2163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6214;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1741;1741;1741;original;jackson-paraguay;No;;2314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6215;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1744;1744;1744;original;jackson-paraguay;No;;2540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6216;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1745;1745;1745;original;jackson-paraguay;No;;2656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6217;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1750;1750;1750;original;jackson-paraguay;No;;2518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6218;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1753;1753;1753;original;jackson-paraguay;No;;2575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6219;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1756;1756;1756;original;jackson-paraguay;No;;2982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6220;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1759;1759;1759;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6221;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1764;1764;1764;original;jackson-paraguay;No;;3568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6222;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1767;1767;1767;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6223;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1768;1768;1768;original;jackson-paraguay;No;;3243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6224;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1772;1772;1772;original;jackson-paraguay;No;;3402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6225;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1783;1783;1783;original;jackson-paraguay;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6226;La Cruz;9000191;;Yapeyú;Misiones;;RPL;;;;Nucleo;1785;1785;1785;original;jackson-paraguay;No;;3746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6227;La Cruz;9000191;;;Misiones;;RPL;;;;Nucleo;1793;1793;1793;original;jackson-paraguay;No;;3871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6228;La Cruz;9000191;;;Misiones;;RPL;;;;Nucleo;1800;1801;1801;original;jackson-paraguay;No;;3238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
